fichier,niveau,Meanconc,MeanSentL,MTLD,NbSubord_x,PA_SUBTLEX_1500,PA_SUBTLEX_3000,PA_SUBTLEX_MAX,PA_SUBTLEX_1500_U,PA_SUBTLEX_3000_U,PA_SUBTLEX_MAX_U,Prop_phrases_avec_sub,RatioConnContr
A1_21_NT2.txt,A1,2.43,11.22222222222222,27.09605862547039,5,0.2272727272727272,0.2272727272727272,0.1818181818181818,0.2037037037037037,0.2037037037037037,0.1481481481481481,0.3333333333333333,0.0
A1_22_NT2.txt,A1,2.33,9.727272727272728,26.585587511291003,14,0.1701030927835051,0.1443298969072164,0.1237113402061855,0.2391304347826087,0.1847826086956521,0.1413043478260869,0.1818181818181818,0.0
A1_3.txt,A1,2.36,8.2,34.503747743505215,5,0.19375,0.175,0.1125,0.2470588235294117,0.2117647058823529,0.1529411764705882,0.15,0.0
A1_4.txt,A1,2.51,6.703703703703703,40.0,9,0.160919540229885,0.1149425287356321,0.0804597701149425,0.2625,0.175,0.1375,0.1481481481481481,0.0
A1_5_B.txt,A1,1.85,6.75,11.93939393939394,0,0.2765957446808511,0.2553191489361702,0.2553191489361702,0.2916666666666667,0.25,0.25,0.0,0.0
A1_6_B.txt,A1,2.44,4.464285714285714,18.00992215111281,1,0.3831775700934579,0.3644859813084112,0.3644859813084112,0.2857142857142857,0.25,0.25,0.0,0.0
A1_7_B.txt,A1,2.29,4.066666666666666,14.469928478543563,3,0.3431372549019608,0.3431372549019608,0.3431372549019608,0.1521739130434782,0.1521739130434782,0.1521739130434782,0.0333333333333333,0.0
A1_8.txt,A1,2.2,15.181818181818182,68.97463414634146,17,0.2085889570552147,0.1411042944785276,0.1042944785276073,0.3152173913043478,0.2065217391304347,0.1739130434782608,0.5454545454545454,0.0
A1_9.txt,A1,2.76,8.357142857142858,50.69594594594594,2,0.2982456140350877,0.219298245614035,0.1929824561403508,0.3142857142857143,0.2428571428571428,0.2,0.2142857142857142,0.0
A2_1.txt,A2,2.68,8.28,49.90021208132222,4,0.2058823529411764,0.1519607843137254,0.088235294117647,0.3152173913043478,0.2282608695652173,0.1521739130434782,0.08,0.0
A2_10.txt,A2,2.18,9.375,40.70738636363637,7,0.2981651376146789,0.2614678899082568,0.2522935779816513,0.2666666666666666,0.2111111111111111,0.1888888888888888,0.2083333333333333,0.0
A2_11.txt,A2,2.45,8.153846153846153,73.96000000000002,4,0.1826923076923076,0.1346153846153846,0.1153846153846153,0.2318840579710145,0.1594202898550724,0.144927536231884,0.0,0.0
A2_12.txt,A2,2.36,9.384615384615383,33.7098590621707,6,0.1596638655462184,0.1260504201680672,0.1008403361344537,0.234375,0.1875,0.140625,0.3846153846153846,0.0
A2_13.txt,A2,2.39,10.23076923076923,39.24169548598472,7,0.2790697674418604,0.2015503875968992,0.1705426356589147,0.3382352941176471,0.2205882352941176,0.1617647058823529,0.3846153846153846,0.0
A2_14.txt,A2,2.37,8.666666666666666,44.28003972194638,7,0.2421875,0.1796875,0.1484375,0.2467532467532467,0.1688311688311688,0.1168831168831168,0.4666666666666667,0.0
A2_15.txt,A2,2.31,10.666666666666666,23.766139251964223,16,0.192,0.16,0.096,0.2388059701492537,0.1940298507462686,0.1343283582089552,0.5833333333333334,0.0
A2_16.txt,A2,2.55,10.75,32.06213085773845,2,0.2314049586776859,0.1570247933884297,0.1570247933884297,0.2205882352941176,0.1176470588235294,0.1176470588235294,0.0833333333333333,0.0
A2_17.txt,A2,2.27,7.055555555555555,42.21568288038775,3,0.24,0.2,0.176,0.2857142857142857,0.2285714285714285,0.1857142857142857,0.1666666666666666,0.0
A2_18.txt,A2,2.4,12.5,62.80615384615386,3,0.221311475409836,0.1721311475409836,0.1557377049180328,0.2857142857142857,0.2285714285714285,0.2,0.2,0.0
A2_19.txt,A2,2.73,11.25,69.45866666666666,18,0.2424242424242424,0.1439393939393939,0.0909090909090909,0.3692307692307692,0.2461538461538461,0.1692307692307692,0.1666666666666666,0.0
A2_2.txt,A2,2.23,8.764705882352942,51.80952380952381,4,0.3103448275862069,0.2827586206896552,0.2758620689655172,0.3684210526315789,0.3157894736842105,0.3026315789473684,0.1764705882352941,0.0
A2_20_NT2.txt,A2,2.13,9.733333333333333,36.36363636363636,15,0.225296442687747,0.2015810276679842,0.1897233201581027,0.3,0.2727272727272727,0.2545454545454545,0.1,0.0
A2_21_NT2.txt,A2,2.12,9.5,46.06425975500482,15,0.277511961722488,0.1770334928229665,0.1578947368421052,0.3063063063063063,0.2252252252252252,0.1891891891891892,0.0384615384615384,0.0
A2_22_NT2.txt,A2,2.04,10.9,19.14410480349345,9,0.1642857142857142,0.0928571428571428,0.0857142857142857,0.1919191919191919,0.1313131313131313,0.1111111111111111,0.2666666666666666,0.0
A2_23_NT2.txt,A2,2.43,8.560975609756097,22.195970653313147,17,0.2805280528052805,0.1353135313531353,0.0858085808580858,0.3728813559322034,0.2542372881355932,0.1525423728813559,0.1219512195121951,0.0
A2_24_NT2.txt,A2,2.06,11.073170731707316,22.64056801496708,47,0.0902255639097744,0.0601503759398496,0.0526315789473684,0.1923076923076923,0.1384615384615384,0.1153846153846153,0.2439024390243902,0.0
A2_25_NT2.txt,A2,2.31,10.966666666666669,44.88254788550829,19,0.1519434628975265,0.1060070671378091,0.0954063604240282,0.2704918032786885,0.2049180327868852,0.180327868852459,0.1333333333333333,0.0
A2_26_NT2.txt,A2,2.24,11.428571428571429,29.92622950819672,6,0.1666666666666666,0.1493055555555555,0.1041666666666666,0.1916666666666666,0.1583333333333333,0.125,0.1785714285714285,0.0
A2_27_NT2.txt,A2,2.05,9.782608695652174,35.39160839160839,12,0.25,0.1887755102040816,0.1581632653061224,0.3191489361702128,0.2340425531914893,0.1914893617021276,0.0,0.0
A2_28_NT2.txt,A2,2.0,7.617021276595745,43.333333333333336,42,0.1969230769230769,0.1507692307692307,0.1015384615384615,0.2558139534883721,0.1937984496124031,0.1240310077519379,0.1702127659574468,0.0
A2_29_NT2.txt,A2,2.11,9.192307692307692,31.229099244875943,19,0.1207729468599033,0.0869565217391304,0.0821256038647343,0.1938775510204081,0.1428571428571428,0.1326530612244898,0.2307692307692307,0.0
A2_3.txt,A2,2.61,8.954545454545455,100.81217391304348,4,0.171875,0.1041666666666666,0.078125,0.2916666666666667,0.1770833333333333,0.1354166666666666,0.0,0.0
A2_30_NT2.txt,A2,1.99,8.934782608695652,68.17873341579957,35,0.0988700564971751,0.0451977401129943,0.0367231638418079,0.1971830985915492,0.1056338028169014,0.0845070422535211,0.1521739130434782,0.0
A2_31_NT2.txt,A2,2.36,9.857142857142858,32.920524691358025,29,0.2055335968379446,0.0909090909090909,0.0592885375494071,0.2631578947368421,0.1666666666666666,0.0964912280701754,0.2857142857142857,0.0
A2_32_CNAVT.txt,A2,2.17,10.5,109.75999999999998,13,0.1984732824427481,0.1603053435114503,0.099236641221374,0.2696629213483146,0.2247191011235955,0.1348314606741573,0.3571428571428571,0.0
A2_33_CNAVT.txt,A2,2.27,9.985294117647058,276.5018181818182,31,0.2430555555555555,0.1909722222222222,0.1319444444444444,0.4285714285714285,0.3296703296703296,0.2417582417582417,0.1470588235294117,0.0
A2_34_CNAVT.txt,A2,1.95,6.888888888888889,148.12000000000012,7,0.1724137931034483,0.1206896551724138,0.0689655172413793,0.2083333333333333,0.1458333333333333,0.0833333333333333,0.2222222222222222,0.0
A2_35_CNAVT.txt,A2,2.17,11.2,56.000000000000014,4,0.173076923076923,0.1346153846153846,0.0961538461538461,0.225,0.175,0.125,0.2,0.0
A2_36_CNAVT.txt,A2,2.1,10.6,0.0,4,0.1020408163265306,0.0816326530612244,0.0612244897959183,0.119047619047619,0.0952380952380952,0.0714285714285714,0.4,0.0
A2_37_CNAVT.txt,A2,2.14,10.428571428571429,0.0,8,0.1176470588235294,0.1176470588235294,0.0735294117647058,0.1379310344827586,0.1379310344827586,0.0862068965517241,0.7142857142857143,0.0
A2_38_CNAVT.txt,A2,2.23,10.029411764705882,128.89541160593794,17,0.2941176470588235,0.2516339869281045,0.196078431372549,0.360759493670886,0.2974683544303797,0.2151898734177215,0.1470588235294117,0.0
A2_39_CNAVT.txt,A2,2.19,13.482758620689657,214.20903225806447,26,0.18,0.1285714285714285,0.1,0.3152173913043478,0.233695652173913,0.1793478260869565,0.3448275862068966,0.0
A2_4.txt,A2,2.54,3.760869565217391,19.884615384615387,5,0.2638888888888889,0.25,0.2430555555555555,0.21875,0.1875,0.171875,0.0434782608695652,0.0
A2_5.txt,A2,2.55,5.703703703703703,55.04171562867215,2,0.2450331125827814,0.1655629139072847,0.1390728476821192,0.2911392405063291,0.2151898734177215,0.1645569620253164,0.1111111111111111,0.0
A2_6.txt,A2,2.43,17.0,57.63240793201134,24,0.1454545454545454,0.103030303030303,0.0727272727272727,0.2705882352941176,0.2,0.1411764705882353,0.6,0.0
A2_7.txt,A2,2.78,14.5,99.5555555555556,19,0.2848837209302325,0.1686046511627907,0.1162790697674418,0.4222222222222222,0.2555555555555555,0.2,0.0833333333333333,0.0
A2_8.txt,A2,2.4,8.285714285714286,39.48392379428458,7,0.2401746724890829,0.1877729257641921,0.1397379912663755,0.33,0.24,0.18,0.1428571428571428,0.0
A2_9.txt,A2,2.56,12.6,73.81898945693257,2,0.1576086956521739,0.108695652173913,0.0869565217391304,0.2857142857142857,0.1938775510204081,0.1530612244897959,0.1333333333333333,0.0
B1_1.txt,B1,2.14,9.043478260869565,71.79707945148122,2,0.3333333333333333,0.2549019607843137,0.2401960784313725,0.4545454545454545,0.3636363636363636,0.3535353535353535,0.0869565217391304,0.0
B1_10.txt,B1,2.19,11.3,123.70399999999997,0,0.1682242990654205,0.1308411214953271,0.0654205607476635,0.2428571428571428,0.1857142857142857,0.1,0.3,0.0
B1_11.txt,B1,2.11,16.25,107.8186666666667,19,0.1308900523560209,0.094240837696335,0.0785340314136125,0.2307692307692307,0.173076923076923,0.1442307692307692,0.25,0.0052083333333333
B1_12.txt,B1,2.38,11.090909090909092,57.50243902439025,2,0.2916666666666667,0.25,0.2166666666666666,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.4545454545454545,0.0
B1_13.txt,B1,2.36,10.25,63.0,4,0.1487603305785124,0.1322314049586777,0.1074380165289256,0.1857142857142857,0.1571428571428571,0.1142857142857142,0.1666666666666666,0.0
B1_14.txt,B1,2.63,9.5,42.31325301204819,3,0.2951807228915662,0.2228915662650602,0.180722891566265,0.3152173913043478,0.2282608695652173,0.1956521739130435,0.1,0.0
B1_15.txt,B1,2.1,15.875,356.1911111111111,36,0.18,0.14,0.108,0.3049645390070922,0.2340425531914893,0.1773049645390071,0.375,0.0
B1_16.txt,B1,2.09,16.555555555555557,81.92000000000002,13,0.1232876712328767,0.1164383561643835,0.1027397260273972,0.1685393258426966,0.1573033707865168,0.1348314606741573,0.5555555555555556,0.0
B1_17.txt,B1,2.1,14.77777777777778,104.5954446854664,22,0.1946564885496183,0.1183206106870229,0.1068702290076335,0.3307692307692307,0.2076923076923077,0.1846153846153846,0.5,0.0
B1_18_CNAVT.txt,B1,2.03,14.789473684210526,93.74220503866304,25,0.3020408163265306,0.2489795918367346,0.2081632653061224,0.4470046082949309,0.3502304147465437,0.2811059907834101,0.3157894736842105,0.0
B1_19_CNAVT.txt,B1,2.12,10.655172413793103,152.32000000000002,16,0.3010752688172043,0.2473118279569892,0.2043010752688172,0.36,0.28,0.2066666666666666,0.1379310344827586,0.0
B1_2.txt,B1,2.77,6.62962962962963,67.93935904816735,6,0.38,0.2933333333333333,0.2466666666666666,0.3870967741935484,0.2903225806451613,0.2365591397849462,0.074074074074074,0.0
B1_20_CNAVT.txt,B1,2.04,13.58695652173913,200.9359091801348,21,0.2491289198606271,0.1846689895470383,0.1655052264808362,0.3852459016393442,0.2868852459016393,0.25,0.217391304347826,0.0017123287671232
B1_21_CNAVT.txt,B1,2.23,11.666666666666666,112.00000000000004,7,0.31875,0.23125,0.20625,0.431578947368421,0.3473684210526316,0.3052631578947368,0.3333333333333333,0.0
B1_22_NT2.txt,B1,2.02,10.692307692307692,31.80030225571197,17,0.2304609218436873,0.1482965931863727,0.1222444889779559,0.3441558441558441,0.2662337662337662,0.2207792207792207,0.0961538461538461,0.0
B1_23_NT2.txt,B1,2.15,9.903225806451612,42.92198581560284,18,0.286231884057971,0.181159420289855,0.1340579710144927,0.3529411764705882,0.2521008403361344,0.2184873949579832,0.1290322580645161,0.0
B1_24_NT2.txt,B1,2.1,11.3125,35.184617839140174,20,0.1523809523809524,0.1047619047619047,0.0952380952380952,0.2956521739130435,0.208695652173913,0.1913043478260869,0.15625,0.0
B1_25_NT2.txt,B1,2.16,10.121951219512194,54.35121765601218,19,0.2722371967654987,0.2021563342318059,0.1725067385444744,0.3896103896103896,0.2662337662337662,0.2402597402597402,0.1707317073170731,0.0
B1_26_NT2.txt,B1,2.38,9.804878048780488,36.44302413650199,19,0.210958904109589,0.1863013698630137,0.1589041095890411,0.2483221476510067,0.2080536912751678,0.1812080536912751,0.2195121951219512,0.0
B1_27_NT2.txt,B1,2.42,10.11111111111111,58.510196750303976,14,0.2262996941896024,0.1865443425076452,0.1651376146788991,0.2903225806451613,0.2258064516129032,0.1935483870967742,0.1944444444444444,0.0
B1_28_NT2.txt,B1,2.32,10.48148148148148,64.16795212246652,5,0.238095238095238,0.1746031746031746,0.1468253968253968,0.3524590163934426,0.2540983606557377,0.221311475409836,0.074074074074074,0.0
B1_29_NT2.txt,B1,2.32,12.363636363636363,55.92924861180752,16,0.2648305084745763,0.1949152542372881,0.1673728813559322,0.3482587064676617,0.2388059701492537,0.1741293532338308,0.1590909090909091,0.0
B1_3.txt,B1,2.38,6.457142857142857,44.77399673400112,3,0.1822429906542056,0.1448598130841121,0.1448598130841121,0.1844660194174757,0.1262135922330097,0.1262135922330097,0.0571428571428571,0.0
B1_30_NT2.txt,B1,2.04,10.89655172413793,72.83343001928031,16,0.2788104089219331,0.2453531598513011,0.1821561338289963,0.373015873015873,0.3095238095238095,0.2619047619047619,0.0689655172413793,0.0
B1_31_NT2.txt,B1,2.06,14.357142857142858,53.45759088442756,47,0.1806569343065693,0.1405109489051094,0.1240875912408759,0.3114754098360656,0.2404371584699453,0.1967213114754098,0.3571428571428571,0.0
B1_32_NT2.txt,B1,2.13,11.894736842105264,43.95151515151515,44,0.2341463414634146,0.1268292682926829,0.1040650406504065,0.354066985645933,0.2488038277511961,0.1961722488038277,0.2456140350877192,0.0
B1_33_NT2.txt,B1,2.22,8.282051282051283,56.222197047633045,14,0.2145328719723183,0.1730103806228373,0.1384083044982699,0.2571428571428571,0.1857142857142857,0.1428571428571428,0.0769230769230769,0.0
B1_34_NT2.txt,B1,2.11,13.633333333333333,188.16000000000005,40,0.1803713527851458,0.1273209549071618,0.1061007957559681,0.3089005235602094,0.225130890052356,0.1884816753926701,0.3,0.0052631578947368
B1_35_NT2.txt,B1,1.94,14.31578947368421,81.79807692307692,52,0.1419878296146044,0.1095334685598377,0.101419878296146,0.2584269662921348,0.2022471910112359,0.1797752808988764,0.2631578947368421,0.0
B1_36_NT2.txt,B1,2.13,9.875,47.51960784313725,22,0.2519561815336463,0.2316118935837245,0.2143974960876369,0.28125,0.2291666666666666,0.1979166666666666,0.2083333333333333,0.0
B1_37_NT2.txt,B1,2.04,13.666666666666666,57.77561765897124,27,0.25125,0.1925,0.1675,0.4251012145748988,0.3279352226720647,0.2793522267206478,0.1212121212121212,0.0
B1_38_NT2.txt,B1,2.15,12.628571428571428,65.1594399277326,40,0.2170639899623588,0.178168130489335,0.1405269761606022,0.3392226148409894,0.2756183745583039,0.2402826855123674,0.2285714285714285,0.0
B1_39_NT2.txt,B1,2.14,14.078947368421051,71.63283475783476,46,0.2079831932773109,0.1680672268907563,0.1449579831932773,0.297029702970297,0.2128712871287128,0.1683168316831683,0.5,0.0
B1_4.txt,B1,2.39,7.388888888888889,62.0,7,0.238095238095238,0.2182539682539682,0.1984126984126984,0.296,0.256,0.224,0.1111111111111111,0.0
B1_40_NT2.txt,B1,1.88,11.923076923076923,58.4297520661157,44,0.262615859938208,0.2296601441812564,0.1894953656024716,0.4027777777777778,0.3298611111111111,0.2604166666666667,0.1318681318681318,0.0
B1_5.txt,B1,2.61,8.24,53.82473289383951,0,0.3259668508287293,0.2375690607734806,0.1767955801104972,0.3894736842105263,0.2736842105263158,0.2210526315789473,0.12,0.0
B1_6.txt,B1,2.26,5.333333333333333,55.43718592964825,5,0.2569832402234637,0.2122905027932961,0.1731843575418994,0.24,0.17,0.12,0.0555555555555555,0.0
B1_7.txt,B1,2.2,7.535714285714286,71.56367583212736,10,0.2475247524752475,0.198019801980198,0.1782178217821782,0.2767857142857143,0.1964285714285714,0.1607142857142857,0.2857142857142857,0.0
B1_8.txt,B1,2.35,7.142857142857143,76.88000000000001,6,0.1292517006802721,0.0952380952380952,0.0816326530612244,0.2368421052631578,0.1710526315789473,0.1447368421052631,0.1904761904761904,0.0
B1_9.txt,B1,2.21,17.307692307692307,70.75078864353313,25,0.167420814479638,0.1402714932126696,0.1312217194570135,0.2924528301886792,0.2452830188679245,0.2264150943396226,0.7692307692307693,0.0
B2_1.txt,B2,2.29,4.783783783783784,28.22720954950536,0,0.3164556962025316,0.2974683544303797,0.2784810126582278,0.2222222222222222,0.1888888888888888,0.1555555555555555,0.081081081081081,0.0
B2_2.txt,B2,2.05,9.68421052631579,35.58021594503217,12,0.1666666666666666,0.1555555555555555,0.1444444444444444,0.2134831460674157,0.1910112359550561,0.1797752808988764,0.3684210526315789,0.0
B2_24.txt,B2,2.23,11.727272727272728,42.78624443344879,10,0.3225806451612903,0.2741935483870967,0.2419354838709677,0.28,0.2133333333333333,0.1733333333333333,0.6363636363636364,0.0
B2_25.txt,B2,2.24,7.157894736842105,29.30982081248922,2,0.2307692307692307,0.1615384615384615,0.1538461538461538,0.2428571428571428,0.1571428571428571,0.1428571428571428,0.0,0.0
B2_26.txt,B2,2.19,11.363636363636363,82.70181818181817,4,0.2276422764227642,0.2032520325203252,0.1951219512195122,0.2784810126582278,0.240506329113924,0.2278481012658227,0.3636363636363636,0.0
B2_27.txt,B2,2.42,10.23076923076923,41.02307002527105,9,0.2945736434108527,0.1937984496124031,0.1705426356589147,0.2837837837837837,0.1756756756756756,0.1486486486486486,0.2307692307692307,0.0
B2_28.txt,B2,2.44,11.727272727272728,56.0,9,0.1889763779527559,0.1653543307086614,0.1417322834645669,0.2571428571428571,0.2142857142857142,0.1714285714285714,0.3636363636363636,0.0
B2_29.txt,B2,2.13,11.1,56.02153846153847,1,0.2452830188679245,0.1981132075471698,0.1698113207547169,0.234375,0.203125,0.15625,0.1,0.0
B2_30_CNAVT.txt,B2,2.0,19.666666666666668,92.78057795698923,10,0.3413654618473896,0.3012048192771084,0.2811244979919678,0.4672131147540984,0.4262295081967213,0.3852459016393442,0.2666666666666666,0.0
B2_31_CNAVT.txt,B2,1.83,16.666666666666668,108.416,6,0.2386363636363636,0.2159090909090909,0.1931818181818181,0.3076923076923077,0.2769230769230769,0.2461538461538461,0.1666666666666666,0.0
B2_32_CNAVT.txt,B2,1.97,13.571428571428571,56.70000000000001,8,0.3563218390804598,0.2758620689655172,0.2528735632183908,0.3928571428571428,0.3214285714285714,0.2857142857142857,0.4285714285714285,0.0
B2_33_CNAVT.txt,B2,1.97,16.642857142857142,67.77827371291306,13,0.2571428571428571,0.2047619047619047,0.1809523809523809,0.3451327433628318,0.2743362831858407,0.2300884955752212,0.2142857142857142,0.0
B2_34_CNAVT.txt,B2,1.96,16.25925925925926,240.43384615384616,25,0.2831632653061224,0.2346938775510204,0.1964285714285714,0.4898989898989899,0.398989898989899,0.3282828282828283,0.4444444444444444,0.0
B2_35_CNAVT.txt,B2,2.02,12.588235294117649,175.35636363636368,13,0.3005181347150259,0.2279792746113989,0.1709844559585492,0.3781512605042016,0.2941176470588235,0.226890756302521,0.3529411764705882,0.0
B2_36_CNAVT.txt,B2,1.86,11.142857142857142,87.80799999999999,6,0.2706766917293233,0.1804511278195488,0.1654135338345864,0.3733333333333333,0.2933333333333333,0.2666666666666666,0.2142857142857142,0.0
B2_37_CNAVT.txt,B2,1.9,23.0,45.66666666666667,17,0.328125,0.25,0.171875,0.4090909090909091,0.3181818181818182,0.2727272727272727,0.5,0.0
B2_38_CNAVT.txt,B2,2.06,9.615384615384617,70.78843226788432,19,0.3539823008849557,0.2920353982300885,0.2300884955752212,0.44,0.3466666666666667,0.2666666666666666,0.3076923076923077,0.0
B2_39_CNAVT.txt,B2,1.92,15.625,151.42400000000004,7,0.3584905660377358,0.3018867924528302,0.2641509433962264,0.4857142857142857,0.4,0.3428571428571428,0.25,0.0
B2_40_CNAVT.txt,B2,2.01,16.555555555555557,138.91500000000002,2,0.32,0.256,0.184,0.3928571428571428,0.3095238095238095,0.2142857142857142,0.0,0.0
B2_41_CNAVT.txt,B2,1.93,15.0,188.4432961467388,66,0.3039215686274509,0.2549019607843137,0.2230392156862745,0.5072463768115942,0.417391304347826,0.3652173913043478,0.421875,0.0024183796856106
B2_42_CNAVT.txt,B2,2.14,19.29824561403509,149.1085235156744,70,0.2779519331243469,0.2246603970741901,0.1797283176593521,0.5175438596491229,0.4327485380116959,0.3567251461988304,0.543859649122807,0.0010362694300518
B2_COMPROF10.txt,B2,1.9,8.8125,87.86792705819255,25,0.2751842751842752,0.226044226044226,0.1891891891891892,0.3829787234042553,0.3085106382978723,0.2606382978723404,0.1458333333333333,0.0072639225181598
B2_COMPROF11.txt,B2,1.99,10.12,354.37499999999994,46,0.3319672131147541,0.2479508196721311,0.2151639344262295,0.4942084942084942,0.4015444015444015,0.3436293436293436,0.24,0.0
B2_COMPROF12.txt,B2,2.05,15.34375,339.57000000000005,28,0.3311965811965812,0.2713675213675213,0.2457264957264957,0.5349794238683128,0.448559670781893,0.3991769547325103,0.21875,0.0
B2_COMPROF13.txt,B2,1.93,14.28,93.14992721979624,30,0.3254437869822485,0.2869822485207101,0.2514792899408284,0.5063291139240507,0.4367088607594936,0.3987341772151899,0.4,0.0
B2_COMPROF14.txt,B2,1.96,9.170212765957446,287.2630303030303,31,0.3147208121827411,0.2715736040609137,0.248730964467005,0.4883720930232558,0.4186046511627907,0.3813953488372093,0.1489361702127659,0.0
B2_COMPROF15.txt,B2,2.01,10.71111111111111,91.44678406345204,41,0.3066954643628509,0.2678185745140389,0.2051835853131749,0.4545454545454545,0.3787878787878788,0.3131313131313131,0.2444444444444444,0.0
B2_COMPROF16.txt,B2,1.92,13.0625,73.44560766337565,20,0.2979797979797979,0.2575757575757575,0.2323232323232323,0.4074074074074074,0.3611111111111111,0.3148148148148148,0.4375,0.0
B2_COMPROF17.txt,B2,2.13,23.571428571428573,268.9600000000001,10,0.4025974025974026,0.3376623376623376,0.2727272727272727,0.5233644859813084,0.4485981308411215,0.3831775700934579,0.4285714285714285,0.0
B2_COMPROF18.txt,B2,2.0,15.235294117647058,128.05333333333334,23,0.2333333333333333,0.2,0.1416666666666666,0.3902439024390244,0.3414634146341463,0.2439024390243902,0.3529411764705882,0.0
B2_COMPROF19.txt,B2,1.96,14.88,83.1511879049676,22,0.2997118155619596,0.2737752161383285,0.2622478386167147,0.4571428571428571,0.4114285714285714,0.3885714285714285,0.28,0.0
B2_COMPROF20.txt,B2,1.94,15.6,252.43826086956528,16,0.2962962962962963,0.2424242424242424,0.1818181818181818,0.4470588235294118,0.3823529411764705,0.2941176470588235,0.4,0.0
B2_COMPROF21.txt,B2,2.04,16.28,134.08211315047777,26,0.2659846547314578,0.2199488491048593,0.2046035805626598,0.4569892473118279,0.3870967741935484,0.3602150537634409,0.36,0.0025125628140703
B2_COMPROF22.txt,B2,1.97,12.153846153846152,208.3760000000001,10,0.3602941176470588,0.2647058823529412,0.25,0.4943820224719101,0.348314606741573,0.3258426966292135,0.3076923076923077,0.0
B2_COMPROF23.txt,B2,2.07,10.666666666666666,105.00000000000004,5,0.3955223880597014,0.3432835820895522,0.3134328358208955,0.4943820224719101,0.4269662921348314,0.3820224719101123,0.2,0.0
B2_COMPROF3.txt,B2,2.06,12.925,235.0,30,0.2808080808080808,0.2242424242424242,0.206060606060606,0.4439655172413793,0.3577586206896552,0.3189655172413793,0.275,0.0
B2_COMPROF4.txt,B2,1.9,15.676470588235292,105.77071346375143,43,0.3555992141453831,0.2966601178781925,0.2612966601178781,0.484304932735426,0.3991031390134529,0.3318385650224215,0.3823529411764705,0.0
B2_COMPROF5.txt,B2,2.07,8.268292682926829,202.03707317073176,18,0.294478527607362,0.2576687116564417,0.2484662576687116,0.480225988700565,0.4180790960451977,0.4011299435028249,0.2195121951219512,0.0
B2_COMPROF6.txt,B2,2.04,11.76923076923077,182.25000000000003,23,0.3152542372881356,0.2542372881355932,0.2169491525423728,0.4417177914110429,0.3558282208588957,0.3128834355828221,0.3076923076923077,0.0
