nom_fichier,niveau_CECR,PA_SUBTLEX_1500,PA_SUBTLEX_3000,PA_SUBTLEX_MAX,PA_SUBTLEX_1500_U,PA_SUBTLEX_3000_U,PA_SUBTLEX_MAX_U
A2_6.txt,A2,0.14545454545454545,0.10303030303030303,0.07272727272727272,0.27058823529411763,0.2,0.1411764705882353
A2_7.txt,A2,0.28488372093023256,0.1686046511627907,0.11627906976744186,0.4222222222222222,0.25555555555555554,0.2
A2_8.txt,A2,0.24017467248908297,0.18777292576419213,0.13973799126637554,0.33,0.24,0.18
A2_9.txt,A2,0.15760869565217392,0.10869565217391304,0.08695652173913043,0.2857142857142857,0.19387755102040816,0.15306122448979592
B1_1.txt,B1,0.3333333333333333,0.2549019607843137,0.24019607843137256,0.45454545454545453,0.36363636363636365,0.35353535353535354
B1_10.txt,B1,0.16822429906542055,0.1308411214953271,0.06542056074766354,0.24285714285714285,0.18571428571428572,0.1
B1_11.txt,B1,0.13089005235602094,0.09424083769633508,0.07853403141361257,0.23076923076923078,0.17307692307692307,0.14423076923076922
B1_12.txt,B1,0.2916666666666667,0.25,0.21666666666666667,0.3333333333333333,0.2777777777777778,0.2222222222222222
B1_13.txt,B1,0.1487603305785124,0.1322314049586777,0.10743801652892562,0.18571428571428572,0.15714285714285714,0.11428571428571428
B1_14.txt,B1,0.29518072289156627,0.22289156626506024,0.18072289156626506,0.31521739130434784,0.22826086956521738,0.1956521739130435
B1_15.txt,B1,0.18,0.14,0.108,0.3049645390070922,0.23404255319148937,0.1773049645390071
B1_16.txt,B1,0.1232876712328767,0.11643835616438356,0.10273972602739725,0.16853932584269662,0.15730337078651685,0.1348314606741573
B1_17.txt,B1,0.1946564885496183,0.1183206106870229,0.10687022900763359,0.33076923076923076,0.2076923076923077,0.18461538461538463
B1_18_CNAVT.txt,B1,0.3020408163265306,0.24897959183673468,0.20816326530612245,0.4470046082949309,0.35023041474654376,0.28110599078341014
B1_19_CNAVT.txt,B1,0.3010752688172043,0.24731182795698925,0.20430107526881722,0.36,0.28,0.20666666666666667
B1_2.txt,B1,0.38,0.29333333333333333,0.24666666666666667,0.3870967741935484,0.2903225806451613,0.23655913978494625
B1_20_CNAVT.txt,B1,0.24912891986062718,0.18466898954703834,0.16550522648083624,0.38524590163934425,0.28688524590163933,0.25
B1_21_CNAVT.txt,B1,0.31875,0.23125,0.20625,0.43157894736842106,0.3473684210526316,0.30526315789473685
B1_22_NT2.txt,B1,0.23046092184368738,0.14829659318637275,0.12224448897795591,0.34415584415584416,0.2662337662337662,0.22077922077922077
B1_23_NT2.txt,B1,0.286231884057971,0.18115942028985507,0.13405797101449277,0.35294117647058826,0.25210084033613445,0.2184873949579832
B1_24_NT2.txt,B1,0.1523809523809524,0.10476190476190476,0.09523809523809523,0.2956521739130435,0.20869565217391303,0.19130434782608696
B1_25_NT2.txt,B1,0.2722371967654987,0.20215633423180593,0.1725067385444744,0.38961038961038963,0.2662337662337662,0.24025974025974026
B1_26_NT2.txt,B1,0.21095890410958903,0.1863013698630137,0.1589041095890411,0.2483221476510067,0.2080536912751678,0.18120805369127516
B1_27_NT2.txt,B1,0.22629969418960244,0.18654434250764526,0.1651376146788991,0.2903225806451613,0.22580645161290322,0.1935483870967742
B1_28_NT2.txt,B1,0.23809523809523808,0.1746031746031746,0.14682539682539683,0.3524590163934426,0.2540983606557377,0.22131147540983606
B1_29_NT2.txt,B1,0.2648305084745763,0.19491525423728814,0.1673728813559322,0.3482587064676617,0.23880597014925373,0.17412935323383086
B1_3.txt,B1,0.1822429906542056,0.14485981308411214,0.14485981308411214,0.18446601941747573,0.1262135922330097,0.1262135922330097
B1_30_NT2.txt,B1,0.2788104089219331,0.24535315985130113,0.1821561338289963,0.373015873015873,0.30952380952380953,0.2619047619047619
B1_31_NT2.txt,B1,0.18065693430656934,0.14051094890510948,0.12408759124087591,0.3114754098360656,0.24043715846994534,0.19672131147540983
B1_32_NT2.txt,B1,0.23414634146341465,0.12682926829268293,0.1040650406504065,0.35406698564593303,0.24880382775119617,0.19617224880382775
B1_33_NT2.txt,B1,0.21453287197231835,0.17301038062283736,0.1384083044982699,0.2571428571428571,0.18571428571428572,0.14285714285714285
B1_34_NT2.txt,B1,0.18037135278514588,0.1273209549071618,0.10610079575596817,0.3089005235602094,0.225130890052356,0.18848167539267016
B1_35_NT2.txt,B1,0.14198782961460446,0.10953346855983773,0.10141987829614604,0.25842696629213485,0.20224719101123595,0.1797752808988764
B1_36_NT2.txt,B1,0.2519561815336463,0.23161189358372458,0.21439749608763695,0.28125,0.22916666666666666,0.19791666666666666
B1_37_NT2.txt,B1,0.25125,0.1925,0.1675,0.4251012145748988,0.32793522267206476,0.2793522267206478
B1_38_NT2.txt,B1,0.21706398996235884,0.178168130489335,0.14052697616060225,0.3392226148409894,0.2756183745583039,0.24028268551236748
B1_39_NT2.txt,B1,0.20798319327731093,0.16806722689075632,0.14495798319327732,0.297029702970297,0.21287128712871287,0.16831683168316833
B1_4.txt,B1,0.23809523809523808,0.21825396825396826,0.1984126984126984,0.296,0.256,0.224
B1_40_NT2.txt,B1,0.262615859938208,0.22966014418125644,0.18949536560247168,0.4027777777777778,0.3298611111111111,0.2604166666666667
B1_5.txt,B1,0.3259668508287293,0.23756906077348067,0.17679558011049723,0.3894736842105263,0.2736842105263158,0.22105263157894736
B1_6.txt,B1,0.2569832402234637,0.2122905027932961,0.17318435754189945,0.24,0.17,0.12
B1_7.txt,B1,0.24752475247524752,0.19801980198019803,0.1782178217821782,0.2767857142857143,0.19642857142857142,0.16071428571428573
B1_8.txt,B1,0.1292517006802721,0.09523809523809523,0.08163265306122448,0.23684210526315788,0.17105263157894737,0.14473684210526316
B1_9.txt,B1,0.167420814479638,0.14027149321266968,0.13122171945701358,0.29245283018867924,0.24528301886792453,0.22641509433962265
B2_1.txt,B2,0.31645569620253167,0.2974683544303797,0.27848101265822783,0.2222222222222222,0.18888888888888888,0.15555555555555556
B2_2.txt,B2,0.16666666666666666,0.15555555555555556,0.14444444444444443,0.21348314606741572,0.19101123595505617,0.1797752808988764
B2_24.txt,B2,0.3225806451612903,0.27419354838709675,0.24193548387096775,0.28,0.21333333333333335,0.17333333333333334
B2_25.txt,B2,0.23076923076923078,0.16153846153846155,0.15384615384615385,0.24285714285714285,0.15714285714285714,0.14285714285714285
B2_26.txt,B2,0.22764227642276422,0.2032520325203252,0.1951219512195122,0.27848101265822783,0.24050632911392406,0.22784810126582278
B2_27.txt,B2,0.29457364341085274,0.1937984496124031,0.17054263565891473,0.28378378378378377,0.17567567567567569,0.14864864864864866
B2_28.txt,B2,0.1889763779527559,0.16535433070866143,0.14173228346456693,0.2571428571428571,0.21428571428571427,0.17142857142857143
B2_29.txt,B2,0.24528301886792453,0.19811320754716982,0.16981132075471697,0.234375,0.203125,0.15625
B2_30_CNAVT.txt,B2,0.3413654618473896,0.30120481927710846,0.28112449799196787,0.4672131147540984,0.4262295081967213,0.38524590163934425
B2_31_CNAVT.txt,B2,0.23863636363636365,0.2159090909090909,0.19318181818181818,0.3076923076923077,0.27692307692307694,0.24615384615384617
B2_32_CNAVT.txt,B2,0.3563218390804598,0.27586206896551724,0.25287356321839083,0.39285714285714285,0.32142857142857145,0.2857142857142857
B2_33_CNAVT.txt,B2,0.2571428571428571,0.20476190476190476,0.18095238095238095,0.34513274336283184,0.2743362831858407,0.23008849557522124
B2_34_CNAVT.txt,B2,0.28316326530612246,0.23469387755102042,0.19642857142857142,0.4898989898989899,0.398989898989899,0.3282828282828283
B2_35_CNAVT.txt,B2,0.3005181347150259,0.22797927461139897,0.17098445595854922,0.37815126050420167,0.29411764705882354,0.226890756302521
B2_36_CNAVT.txt,B2,0.2706766917293233,0.18045112781954886,0.16541353383458646,0.37333333333333335,0.29333333333333333,0.26666666666666666
B2_37_CNAVT.txt,B2,0.328125,0.25,0.171875,0.4090909090909091,0.3181818181818182,0.2727272727272727
B2_38_CNAVT.txt,B2,0.35398230088495575,0.2920353982300885,0.23008849557522124,0.44,0.3466666666666667,0.26666666666666666
B2_39_CNAVT.txt,B2,0.3584905660377358,0.3018867924528302,0.2641509433962264,0.4857142857142857,0.4,0.34285714285714286
B2_40_CNAVT.txt,B2,0.32,0.256,0.184,0.39285714285714285,0.30952380952380953,0.21428571428571427
B2_41_CNAVT.txt,B2,0.30392156862745096,0.2549019607843137,0.22303921568627452,0.5072463768115942,0.41739130434782606,0.3652173913043478
B2_42_CNAVT.txt,B2,0.2779519331243469,0.22466039707419017,0.17972831765935215,0.5175438596491229,0.4327485380116959,0.3567251461988304
B2_COMPROF10.txt,B2,0.2751842751842752,0.22604422604422605,0.1891891891891892,0.3829787234042553,0.30851063829787234,0.26063829787234044
B2_COMPROF11.txt,B2,0.3319672131147541,0.24795081967213115,0.2151639344262295,0.4942084942084942,0.4015444015444015,0.3436293436293436
B2_COMPROF12.txt,B2,0.3311965811965812,0.27136752136752135,0.24572649572649571,0.5349794238683128,0.448559670781893,0.3991769547325103
B2_COMPROF13.txt,B2,0.3254437869822485,0.2869822485207101,0.2514792899408284,0.5063291139240507,0.43670886075949367,0.3987341772151899
B2_COMPROF14.txt,B2,0.3147208121827411,0.2715736040609137,0.24873096446700507,0.4883720930232558,0.4186046511627907,0.3813953488372093
B2_COMPROF15.txt,B2,0.30669546436285094,0.2678185745140389,0.20518358531317496,0.45454545454545453,0.3787878787878788,0.31313131313131315
B2_COMPROF16.txt,B2,0.29797979797979796,0.25757575757575757,0.23232323232323232,0.4074074074074074,0.3611111111111111,0.3148148148148148
B2_COMPROF17.txt,B2,0.4025974025974026,0.33766233766233766,0.2727272727272727,0.5233644859813084,0.4485981308411215,0.38317757009345793
B2_COMPROF18.txt,B2,0.23333333333333334,0.2,0.14166666666666666,0.3902439024390244,0.34146341463414637,0.24390243902439024
B2_COMPROF19.txt,B2,0.29971181556195964,0.2737752161383285,0.2622478386167147,0.45714285714285713,0.4114285714285714,0.38857142857142857
B2_COMPROF20.txt,B2,0.2962962962962963,0.24242424242424243,0.18181818181818182,0.4470588235294118,0.38235294117647056,0.29411764705882354
B2_COMPROF21.txt,B2,0.2659846547314578,0.21994884910485935,0.20460358056265984,0.45698924731182794,0.3870967741935484,0.3602150537634409
B2_COMPROF22.txt,B2,0.3602941176470588,0.2647058823529412,0.25,0.4943820224719101,0.34831460674157305,0.3258426966292135
B2_COMPROF23.txt,B2,0.39552238805970147,0.34328358208955223,0.31343283582089554,0.4943820224719101,0.42696629213483145,0.38202247191011235
B2_COMPROF3.txt,B2,0.2808080808080808,0.22424242424242424,0.20606060606060606,0.44396551724137934,0.3577586206896552,0.31896551724137934
B2_COMPROF4.txt,B2,0.3555992141453831,0.2966601178781925,0.26129666011787817,0.484304932735426,0.3991031390134529,0.33183856502242154
B2_COMPROF5.txt,B2,0.294478527607362,0.25766871165644173,0.24846625766871167,0.480225988700565,0.4180790960451977,0.4011299435028249
B2_COMPROF6.txt,B2,0.3152542372881356,0.2542372881355932,0.21694915254237288,0.44171779141104295,0.3558282208588957,0.3128834355828221
B2_COMPROF7.txt,B2,0.33976833976833976,0.27413127413127414,0.2471042471042471,0.4863013698630137,0.4178082191780822,0.3698630136986301
B2_COMPROF8.txt,B2,0.28361858190709044,0.2078239608801956,0.18092909535452323,0.44776119402985076,0.3681592039800995,0.32338308457711445
B2_COMPROF9.txt,B2,0.3488372093023256,0.26744186046511625,0.23837209302325582,0.49748743718592964,0.37185929648241206,0.32663316582914576
C1_CNAVT1.txt,C1-C2,0.3016949152542373,0.22372881355932203,0.19661016949152543,0.43670886075949367,0.33544303797468356,0.2848101265822785
C1_CNAVT2.txt,C1-C2,0.33980582524271846,0.2588996763754045,0.23948220064724918,0.4878048780487805,0.4146341463414634,0.3780487804878049
C1_CNAVT3.txt,C1-C2,0.33766233766233766,0.2564935064935065,0.22564935064935066,0.5039370078740157,0.3858267716535433,0.3346456692913386
C1_CNAVT4.txt,C1-C2,0.3347826086956522,0.23478260869565218,0.17391304347826086,0.4263565891472868,0.29457364341085274,0.24031007751937986
C1_CNAVT5.txt,C1-C2,0.3967889908256881,0.3440366972477064,0.2706422018348624,0.5601851851851852,0.49074074074074076,0.39814814814814814
C1_CNAVT6.txt,C1-C2,0.34300791556728233,0.2849604221635884,0.22691292875989447,0.49230769230769234,0.4256410256410256,0.36923076923076925
C2_10_TIJD.txt,C1-C2,0.38571428571428573,0.33714285714285713,0.30857142857142855,0.5257142857142857,0.44571428571428573,0.4
C2_11_TIJD.txt,C1-C2,0.19138755980861244,0.15789473684210525,0.1339712918660287,0.2537313432835821,0.208955223880597,0.17164179104477612
C2_12_TIJD.txt,C1-C2,0.29835390946502055,0.24691358024691357,0.21604938271604937,0.5181818181818182,0.44545454545454544,0.39545454545454545
C2_13_TIJD.txt,C1-C2,0.3370165745856354,0.292817679558011,0.26519337016574585,0.4205607476635514,0.37383177570093457,0.32710280373831774
C2_14_TIJD.txt,C1-C2,0.3957307060755337,0.36617405582922824,0.3185550082101806,0.5580110497237569,0.5027624309392266,0.4419889502762431
C2_15_TIJD.txt,C1-C2,0.3824228028503563,0.32304038004750596,0.28741092636579574,0.5607476635514018,0.4672897196261682,0.411214953271028
C2_16_TIJD.txt,C1-C2,0.40213523131672596,0.34519572953736655,0.3096085409252669,0.6021505376344086,0.5125448028673835,0.45161290322580644
C2_17_TIJD.txt,C1-C2,0.3279503105590062,0.26956521739130435,0.22236024844720498,0.571875,0.475,0.4
C2_18_TIJD.txt,C1-C2,0.38235294117647056,0.3300653594771242,0.2679738562091503,0.5276073619631901,0.4539877300613497,0.3803680981595092
C2_19_TIJD.txt,C1-C2,0.39947780678851175,0.3524804177545692,0.32114882506527415,0.5606060606060606,0.4898989898989899,0.4595959595959596
C2_1_TIJD.txt,C1-C2,0.3683127572016461,0.31069958847736623,0.26954732510288065,0.5805243445692884,0.4868913857677903,0.4232209737827715
C2_20_TIJD.txt,C1-C2,0.35093896713615025,0.3028169014084507,0.2640845070422535,0.5582655826558266,0.4742547425474255,0.4092140921409214
C2_21_TIJD.txt,C1-C2,0.39078498293515357,0.34982935153583616,0.3148464163822526,0.6067708333333334,0.5260416666666666,0.4661458333333333
C2_22_TIJD.txt,C1-C2,0.28052805280528054,0.22442244224422442,0.21122112211221122,0.45695364238410596,0.37748344370860926,0.3509933774834437
C2_23_TIJD.txt,C1-C2,0.3761755485893417,0.29780564263322884,0.26959247648902823,0.5644599303135889,0.42857142857142855,0.3797909407665505
C2_24_TIJD.txt,C1-C2,0.33261525204653164,0.2878069797501077,0.25721671693235676,0.6035398230088496,0.5256637168141592,0.4761061946902655
C2_25_TIJD.txt,C1-C2,0.35989717223650386,0.33676092544987146,0.26735218508997427,0.5280373831775701,0.48598130841121495,0.397196261682243
C2_26_TIJD.txt,C1-C2,0.31651954602774274,0.27112232030264816,0.23329129886506936,0.5657492354740061,0.4801223241590214,0.42813455657492355
C2_27_TIJD.txt,C1-C2,0.2743022136669875,0.2252165543792108,0.1944177093358999,0.5132743362831859,0.4336283185840708,0.3893805309734513
C2_28_TIJD.txt,C1-C2,0.35279187817258884,0.2918781725888325,0.24873096446700507,0.5288888888888889,0.4266666666666667,0.36
C2_29_TIJD.txt,C1-C2,0.3058139534883721,0.2686046511627907,0.24883720930232558,0.5131964809384164,0.44868035190615835,0.4046920821114369
C2_2_TIJD.txt,C1-C2,0.35,0.29318181818181815,0.2636363636363636,0.5294117647058824,0.45098039215686275,0.3872549019607843
C2_30_TIJD.txt,C1-C2,0.25517241379310346,0.20689655172413793,0.18344827586206897,0.43582089552238806,0.3492537313432836,0.3074626865671642
C2_3_TIJD.txt,C1-C2,0.2958984375,0.2724609375,0.228515625,0.5047318611987381,0.45110410094637227,0.38485804416403785
C2_4_TIJD.txt,C1-C2,0.3838383838383838,0.3164983164983165,0.2895622895622896,0.5448717948717948,0.44871794871794873,0.3974358974358974
C2_5_TIJD.txt,C1-C2,0.38047138047138046,0.3265993265993266,0.2895622895622896,0.5202312138728323,0.4277456647398844,0.36416184971098264
C2_6_TIJD.txt,C1-C2,0.39387755102040817,0.35918367346938773,0.32653061224489793,0.5889830508474576,0.5211864406779662,0.4872881355932203
C2_7_TIJD.txt,C1-C2,0.2694041061592389,0.22083124687030545,0.1870305458187281,0.60546875,0.5,0.4205729166666667
C2_8_TIJD.txt,C1-C2,0.31976744186046513,0.2616279069767442,0.22674418604651161,0.35714285714285715,0.3163265306122449,0.2653061224489796
C2_9_TIJD.txt,C1-C2,0.36303630363036304,0.3333333333333333,0.2706270627062706,0.45394736842105265,0.40131578947368424,0.34868421052631576
